{ GO:0005634 } => { GO:0016070 }, sup=497 conf=0.56 lift=2.36
{ PMID:3058514 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:11342141 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:782912 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:12746498 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:12782794 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:10499797 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:16621069 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:10653691 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:10066729 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:15591044 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:1920413 PMID:17543890 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:1920413 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:16885163 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:16885163 } => { GO:0016070 GO:0005634 GO:0006350 GO:0016740 PMID:12933997 PMID:15196460 PMID:16641319 PMID:9618449 GO:0016779 PATH:00230 PATH:00240 PATH:03020 PMID:1920413 PMID:17543890 PMID:15591044 PMID:14963322 PMID:17386259 PMID:8374298 PMID:10066729 PMID:9774381 PMID:10653691 PMID:16621069 PMID:12242279 PMID:15610738 PMID:17537816 PMID:10499797 PMID:12782794 PMID:12746498 PMID:782912 PMID:11342141 PMID:767338 PMID:15196470 PMID:3058514 PMID:12746495 PMID:9545247 PMID:15044803 PMID:17361130 PMID:780108 PMID:2070414 PMID:10756191 PMID:4370349 PMID:10322136 PMID:14580350 PMID:12692127 PMID:17132939 }, sup=11 conf=1.0 lift=224.0
{ PMID:14576278 } => { GO:0005737 GO:0005739 PMID:16823961 }, sup=430 conf=1.0 lift=5.39
{ PMID:16823961 } => { GO:0005737 GO:0005739 PMID:14576278 }, sup=430 conf=0.94 lift=5.39
